id,bubble_id,last_synced_at,created_at,updated_at,total_amount,created_date,record_month,linked_user,modified_date,linked_invoice,created_by,all_full_on_date,achieved_tier_bonus
461,1741740956358x367892352943837400,2025-09-12T07:49:02.681Z,2025-09-12T07:49:02.681Z,2025-09-12T07:49:02.681Z,,2025-03-12T00:55:56.365Z,2025-03-01 00:00:00+00,1710891244701x435750549686257900,2025-03-12T00:55:56.587Z,,non_authenticated_user_eternalgy_live,,
462,1741914202139x761957638929348100,2025-09-12T07:49:02.686Z,2025-09-12T07:49:02.686Z,2025-09-12T07:49:02.686Z,,2025-03-14T01:03:22.145Z,2025-03-01 00:00:00+00,1728448967761x229871273357597600,2025-03-17T05:39:45.368Z,,non_authenticated_user_eternalgy_live,,
463,1742225278928x605163769153229000,2025-09-12T07:49:02.690Z,2025-09-12T07:49:02.690Z,2025-09-12T07:49:02.690Z,47800,2025-03-17T15:27:58.935Z,2025-03-01 00:00:00+00,1705310368576x495044364446539650,2025-05-06T00:42:41.000Z,"[""1742184199871x150713953781022720"", ""1742872637661x723936646832062500""]",non_authenticated_user_eternalgy_live,2025-05-04T16:00:00.000Z,
464,1742444469093x516852255202153900,2025-09-12T07:49:02.696Z,2025-09-12T07:49:02.696Z,2025-09-12T07:49:02.696Z,22479.6,2025-03-20T04:21:09.099Z,2025-03-01 00:00:00+00,1739157684995x634812576206372600,2025-05-28T05:09:29.115Z,,non_authenticated_user_eternalgy_live,2025-04-13T16:00:00.000Z,
465,1742552309847x383095249953904900,2025-09-12T07:49:02.700Z,2025-09-12T07:49:02.700Z,2025-09-12T07:49:02.700Z,32280.6,2025-03-21T10:18:29.853Z,2025-03-01 00:00:00+00,1705563151420x807895867406405100,2025-03-25T04:43:57.876Z,"[""1742261162030x897572115175964700""]",non_authenticated_user_eternalgy_live,,
466,1742953675354x513430098259698000,2025-09-12T07:49:02.707Z,2025-09-12T07:49:02.707Z,2025-09-12T07:49:02.707Z,,2025-03-26T01:47:55.361Z,2025-03-01 00:00:00+00,1728995164275x281405319918414340,2025-03-26T01:47:55.452Z,,non_authenticated_user_eternalgy_live,,
467,1742997324903x792210554443586200,2025-09-12T07:49:02.715Z,2025-09-12T07:49:02.715Z,2025-09-12T07:49:02.715Z,,2025-03-26T13:55:24.910Z,2025-03-01 00:00:00+00,1705563140333x593203138592086700,2025-03-26T13:55:25.158Z,,non_authenticated_user_eternalgy_live,,
468,1743479396663x611888935814406400,2025-09-12T07:49:02.719Z,2025-09-12T07:49:02.719Z,2025-09-12T07:49:02.719Z,,2025-04-01T03:49:56.670Z,2025-03-01 00:00:00+00,1711072585256x190890072668605800,2025-04-01T03:49:56.809Z,,non_authenticated_user_eternalgy_live,,
469,1743637750542x126954682209647890,2025-09-12T07:49:02.723Z,2025-09-12T07:49:02.723Z,2025-09-12T07:49:02.723Z,159487,2025-04-02T23:49:10.549Z,2025-04-01 00:00:00+00,1705565102864x194490451512955300,2025-06-26T02:04:22.542Z,"[""1743546939689x304839237505646600"", ""1743548848674x459614291713851400"", ""1744000582977x780208007076905000"", ""1744122031838x823689866548084700"", ""1745157010254x299776121687769100""]",non_authenticated_user_eternalgy_live,2025-06-24T16:00:00.000Z,
470,1743638075558x704812816632483000,2025-09-12T07:49:02.730Z,2025-09-12T07:49:02.730Z,2025-09-12T07:49:02.730Z,,2025-04-02T23:54:35.564Z,2025-04-01 00:00:00+00,1705557637059x292766633570082050,2025-05-07T00:04:19.370Z,,non_authenticated_user_eternalgy_live,,
471,1743639172807x183463255989432930,2025-09-12T07:49:02.735Z,2025-09-12T07:49:02.735Z,2025-09-12T07:49:02.735Z,179215,2025-04-03T00:12:52.820Z,2025-04-01 00:00:00+00,1695099960487x712701335658012500,2025-04-18T12:01:48.353Z,"[""1740474615222x106337220327637000"", ""1743613617053x182572757039448060"", ""1743997512758x853612846806728700"", ""1743998039857x513457271800856600"", ""1743998538752x365179578543505400"", ""1744783786337x820655297479311400"", ""1744785407014x296828197215141900"", ""1744786339369x781105808405430300"", ""1744786896772x106794866927730690""]",non_authenticated_user_eternalgy_live,,
472,1743690910011x242543096306728760,2025-09-12T07:49:02.743Z,2025-09-12T07:49:02.743Z,2025-09-12T07:49:02.743Z,36368.65,2025-04-03T14:35:10.019Z,2025-04-01 00:00:00+00,1725259100285x989835686282863900,2025-07-15T09:08:25.556Z,"[""1744945391443x905268244383793200""]",non_authenticated_user_eternalgy_live,2025-07-12T16:00:00.000Z,
473,1743691119260x975742890174866600,2025-09-12T07:49:02.748Z,2025-09-12T07:49:02.748Z,2025-09-12T07:49:02.748Z,23234.72,2025-04-03T14:38:39.271Z,2025-04-01 00:00:00+00,1705563151420x807895867406405100,2025-05-07T00:10:42.336Z,"[""1744539457720x613427319462428700""]",non_authenticated_user_eternalgy_live,2025-04-28T16:00:00.000Z,
474,1743691417233x391548522188079400,2025-09-12T07:49:02.753Z,2025-09-12T07:49:02.753Z,2025-09-12T07:49:02.753Z,55427,2025-04-03T14:43:37.241Z,2025-04-01 00:00:00+00,1705307099732x697874359489149200,2025-05-03T03:58:14.841Z,"[""1744513884117x774283252358971400"", ""1744615750601x358660854553772000""]",non_authenticated_user_eternalgy_live,2025-04-28T16:00:00.000Z,
475,1743692013934x191302199579611600,2025-09-12T07:49:02.757Z,2025-09-12T07:49:02.757Z,2025-09-12T07:49:02.757Z,,2025-04-03T14:53:33.941Z,2025-04-01 00:00:00+00,1711108338715x458901085593555800,2025-04-24T00:15:52.256Z,,non_authenticated_user_eternalgy_live,,
476,1743721660097x785471978993763500,2025-09-12T07:49:02.761Z,2025-09-12T07:49:02.761Z,2025-09-12T07:49:02.761Z,,2025-04-03T23:07:40.103Z,2025-04-01 00:00:00+00,1695894230041x154962290574647280,2025-05-03T10:02:56.619Z,,non_authenticated_user_eternalgy_live,,
477,1743982444268x115636261981022720,2025-09-12T07:49:02.765Z,2025-09-12T07:49:02.765Z,2025-09-12T07:49:02.765Z,86000,2025-04-06T23:34:04.291Z,2025-04-01 00:00:00+00,1714374534098x995573147101614700,2025-06-04T00:53:48.073Z,"[""1744532754622x757318839750361100"", ""1745042997270x888690804339507200"", ""1745654183106x407484738886696960""]",non_authenticated_user_eternalgy_live,2025-05-30T16:00:00.000Z,
478,1743983919069x400736455317778100,2025-09-12T07:49:02.771Z,2025-09-12T07:49:02.771Z,2025-09-12T07:49:02.771Z,,2025-04-06T23:58:39.077Z,2025-04-01 00:00:00+00,1705563141330x492993487092111100,2025-04-28T03:25:08.220Z,,non_authenticated_user_eternalgy_live,,
479,1744069457790x414765567089940600,2025-09-12T07:49:02.775Z,2025-09-12T07:49:02.775Z,2025-09-12T07:49:02.775Z,,2025-04-07T23:44:17.801Z,2025-04-01 00:00:00+00,1739416892977x407579494516713500,2025-04-29T23:45:35.351Z,,non_authenticated_user_eternalgy_live,,
480,1744070088845x644976745022087600,2025-09-12T07:49:02.778Z,2025-09-12T07:49:02.778Z,2025-09-12T07:49:02.778Z,91850,2025-04-07T23:54:48.852Z,2025-04-01 00:00:00+00,1739418117208x118266442255307250,2025-05-03T09:55:43.123Z,"[""1744614411198x782334319148924900"", ""1744788220031x989944735530483700"", ""1745198602055x348114772957069300""]",non_authenticated_user_eternalgy_live,,
481,1744070506732x932884077433934800,2025-09-12T07:49:02.783Z,2025-09-12T07:49:02.783Z,2025-09-12T07:49:02.783Z,139551,2025-04-08T00:01:46.740Z,2025-04-01 00:00:00+00,1720599258686x746550333093413100,2025-05-03T09:24:15.197Z,"[""1744960428920x201297154145255420"", ""1745394403974x879601541117378600"", ""1745486104473x852914242717745200"", ""1745546382653x130258639543336960""]",non_authenticated_user_eternalgy_live,,
482,1744163811947x495005086155728260,2025-09-12T07:49:02.789Z,2025-09-12T07:49:02.789Z,2025-09-12T07:49:02.789Z,51971,2025-04-09T01:56:51.953Z,2025-04-01 00:00:00+00,1710834447135x558250882552679740,2025-05-13T01:51:45.351Z,"[""1743762527973x644900375457431600"", ""1744794838498x243410990680506370""]",non_authenticated_user_eternalgy_live,,
483,1744165222894x299019310414326600,2025-09-12T07:49:02.792Z,2025-09-12T07:49:02.792Z,2025-09-12T07:49:02.792Z,30000,2025-04-09T02:20:22.907Z,2025-04-01 00:00:00+00,1714484043896x286317424811326050,2025-05-12T04:46:51.451Z,"[""1744559261978x770218257044209700""]",non_authenticated_user_eternalgy_live,2025-05-08T16:00:00.000Z,
484,1744240926003x715474497506607200,2025-09-12T07:49:02.798Z,2025-09-12T07:49:02.798Z,2025-09-12T07:49:02.798Z,60000,2025-04-09T23:22:06.011Z,2025-04-01 00:00:00+00,1731121378114x575941954272614100,2025-05-30T06:46:19.483Z,"[""1745555974969x543437633880064000"", ""1745572134059x340643410950225900""]",non_authenticated_user_eternalgy_live,2025-05-28T16:00:00.000Z,
485,1744293205745x728496934337832100,2025-09-12T07:49:02.804Z,2025-09-12T07:49:02.804Z,2025-09-12T07:49:02.804Z,,2025-04-10T13:53:25.752Z,2025-04-01 00:00:00+00,1705310368576x495044364446539650,2025-04-15T02:06:38.621Z,,non_authenticated_user_eternalgy_live,,
486,1744546479919x492056877819491400,2025-09-12T07:49:02.808Z,2025-09-12T07:49:02.808Z,2025-09-12T07:49:02.808Z,,2025-04-13T12:14:39.925Z,2025-04-01 00:00:00+00,1728995164275x281405319918414340,2025-04-13T12:14:40.025Z,,non_authenticated_user_eternalgy_live,,
487,1744553526449x205822863999897120,2025-09-12T07:49:02.811Z,2025-09-12T07:49:02.811Z,2025-09-12T07:49:02.811Z,51600,2025-04-13T14:12:06.455Z,2025-04-01 00:00:00+00,1744092307418x823955237916747000,2025-05-29T10:14:26.653Z,"[""1744450796732x482930049550385150"", ""1745224527069x611838600294170600""]",non_authenticated_user_eternalgy_live,2025-05-28T16:00:00.000Z,
489,1744687486816x408076094335490600,2025-09-12T07:49:02.819Z,2025-09-12T07:49:02.819Z,2025-09-12T07:49:02.819Z,79400,2025-04-15T03:24:46.826Z,2025-04-01 00:00:00+00,1739157684995x634812576206372600,2025-06-17T04:58:07.630Z,"[""1744686904550x366397076303773700"", ""1745826285828x109755543810473980"", ""1748504485083x708061496161075200""]",non_authenticated_user_eternalgy_live,2025-05-15T16:00:00.000Z,
490,1744976906486x472300042912229700,2025-09-12T07:49:02.825Z,2025-09-12T07:49:02.825Z,2025-09-12T07:49:02.825Z,,2025-04-18T11:48:26.492Z,2025-04-01 00:00:00+00,1723178759986x867938703902559200,2025-05-04T13:00:33.837Z,,non_authenticated_user_eternalgy_live,,
491,1745546499430x219553833674842600,2025-09-12T07:49:02.827Z,2025-09-12T07:49:02.827Z,2025-09-12T07:49:02.827Z,,2025-04-25T02:01:39.440Z,2025-04-01 00:00:00+00,1728448967761x229871273357597600,2025-04-25T02:01:39.576Z,,non_authenticated_user_eternalgy_live,,
492,1745806368989x882488023797447500,2025-09-12T07:49:02.830Z,2025-09-12T07:49:02.831Z,2025-09-12T07:49:02.831Z,,2025-04-28T02:12:48.997Z,2025-04-01 00:00:00+00,1744529718265x401371796902632000,2025-04-28T02:12:49.108Z,,non_authenticated_user_eternalgy_live,,
493,1745889160533x354069517969882500,2025-09-12T07:49:02.834Z,2025-09-12T07:49:02.834Z,2025-09-12T07:49:02.834Z,,2025-04-29T01:12:40.540Z,2025-04-01 00:00:00+00,1694840898359x952314974070402000,2025-04-29T01:12:40.628Z,,non_authenticated_user_eternalgy_live,,
494,1746245311297x835507754669482900,2025-09-12T07:49:02.839Z,2025-09-12T07:49:02.839Z,2025-09-12T07:49:02.839Z,233626.5,2025-05-03T04:08:31.306Z,2025-05-01 00:00:00+00,1714374534098x995573147101614700,2025-06-04T00:53:47.526Z,"[""1746953314429x174105085337665540"", ""1747579366796x439086088465416200"", ""1747638737108x110051465099214850"", ""1747801674504x997385733715263500"", ""1747976646661x350612150085484540"", ""1748484648046x101205736744550400"", ""1748592213518x995840897937834000"", ""1748595934853x755996083137282000""]",non_authenticated_user_eternalgy_live,,1
495,1746265278881x467510942662023000,2025-09-12T07:49:02.844Z,2025-09-12T07:49:02.844Z,2025-09-12T07:49:02.844Z,27336.36,2025-05-03T09:41:18.888Z,2025-05-01 00:00:00+00,1705307099732x697874359489149200,2025-05-27T02:34:10.580Z,"[""1741768524428x546342429652680700""]",non_authenticated_user_eternalgy_live,2025-05-25T16:00:00.000Z,
496,1746266294336x907595632956545200,2025-09-12T07:49:02.848Z,2025-09-12T07:49:02.848Z,2025-09-12T07:49:02.848Z,,2025-05-03T09:58:14.342Z,2025-05-01 00:00:00+00,1711108338715x458901085593555800,2025-05-09T04:18:39.601Z,,non_authenticated_user_eternalgy_live,,
497,1746266777712x218991968564014720,2025-09-12T07:49:02.852Z,2025-09-12T07:49:02.852Z,2025-09-12T07:49:02.852Z,,2025-05-03T10:06:17.719Z,2025-05-01 00:00:00+00,1705557637059x292766633570082050,2025-05-30T06:51:34.943Z,,non_authenticated_user_eternalgy_live,,
498,1746361741016x179240332801866780,2025-09-12T07:49:02.856Z,2025-09-12T07:49:02.856Z,2025-09-12T07:49:02.856Z,156098,2025-05-04T12:29:01.031Z,2025-05-01 00:00:00+00,1739418117208x118266442255307250,2025-06-03T11:55:06.829Z,"[""1746416274793x888654686585356300"", ""1747100275763x155210707254378500"", ""1747648052840x111036636935487490"", ""1748402091559x999760166579601400"", ""1748492450685x955999426538373100"", ""1748593672370x652754207704350700""]",non_authenticated_user_eternalgy_live,,
499,1746417528020x916400189714200400,2025-09-12T07:49:02.859Z,2025-09-12T07:49:02.859Z,2025-09-12T07:49:02.859Z,207483,2025-05-05T03:58:48.025Z,2025-05-01 00:00:00+00,1720599258686x746550333093413100,2025-08-08T03:34:21.109Z,"[""1741060696509x497912568657477600"", ""1744964443913x132039957688352770"", ""1747375204527x108813019997274110"", ""1747400729297x511482626696282100"", ""1747545799696x754360475341029400"", ""1748239280104x581729831241121800"", ""1748693402041x760681455464480800""]",non_authenticated_user_eternalgy_live,2025-08-04T16:00:00.000Z,1
500,1746491374801x948587751721094500,2025-09-12T07:49:02.865Z,2025-09-12T07:49:02.865Z,2025-09-12T07:49:02.865Z,22805.34,2025-05-06T00:29:34.808Z,2025-05-01 00:00:00+00,1705565102864x194490451512955300,2025-06-23T07:47:06.348Z,"[""1747271186574x506340799501303800""]",non_authenticated_user_eternalgy_live,2025-06-19T16:00:00.000Z,
501,1746492160530x372013163941400600,2025-09-12T07:49:03.140Z,2025-09-12T07:49:03.140Z,2025-09-12T07:49:03.140Z,20500,2025-05-06T00:42:40.537Z,2025-05-01 00:00:00+00,1705310368576x495044364446539650,2025-06-04T05:56:10.231Z,"[""1748370744166x275218929063034880""]",non_authenticated_user_eternalgy_live,,
502,1746493038122x803211701346550800,2025-09-12T07:49:03.144Z,2025-09-12T07:49:03.144Z,2025-09-12T07:49:03.144Z,95200,2025-05-06T00:57:18.139Z,2025-05-01 00:00:00+00,1739157684995x634812576206372600,2025-05-27T00:36:59.564Z,"[""1746507124951x979606632584183800"", ""1747615139904x532103788199149600"", ""1747966250159x918945069031751700""]",non_authenticated_user_eternalgy_live,,
503,1746493233388x805750090512009200,2025-09-12T07:49:03.151Z,2025-09-12T07:49:03.151Z,2025-09-12T07:49:03.151Z,35888,2025-05-06T01:00:33.394Z,2025-05-01 00:00:00+00,1731121378114x575941954272614100,2025-06-22T14:58:59.440Z,"[""1747368157674x364830877268574200""]",non_authenticated_user_eternalgy_live,2025-06-21T16:00:00.000Z,
504,1746576666979x905447565706003100,2025-09-12T07:49:03.156Z,2025-09-12T07:49:03.156Z,2025-09-12T07:49:03.156Z,,2025-05-07T00:11:06.985Z,2025-05-01 00:00:00+00,1728448967761x229871273357597600,2025-05-07T00:11:07.075Z,,non_authenticated_user_eternalgy_live,,
505,1746578071848x355385355649361150,2025-09-12T07:49:03.161Z,2025-09-12T07:49:03.161Z,2025-09-12T07:49:03.161Z,,2025-05-07T00:34:31.855Z,2025-04-01 00:00:00+00,1710302118613x646322445453829900,2025-05-07T00:34:32.005Z,,non_authenticated_user_eternalgy_live,,
506,1746578430055x225333536515039300,2025-09-12T07:49:03.165Z,2025-09-12T07:49:03.165Z,2025-09-12T07:49:03.165Z,,2025-05-07T00:40:30.063Z,2025-05-01 00:00:00+00,1744092307418x823955237916747000,2025-06-03T11:24:44.186Z,,non_authenticated_user_eternalgy_live,,
507,1746578616357x691368708982942300,2025-09-12T07:49:03.169Z,2025-09-12T07:49:03.169Z,2025-09-12T07:49:03.169Z,,2025-05-07T00:43:36.364Z,2025-05-01 00:00:00+00,1695894230041x154962290574647280,2025-05-20T00:57:36.755Z,,non_authenticated_user_eternalgy_live,,
508,1746578790835x930570940052002400,2025-09-12T07:49:03.173Z,2025-09-12T07:49:03.173Z,2025-09-12T07:49:03.173Z,,2025-05-07T00:46:30.844Z,2025-05-01 00:00:00+00,1728995164275x281405319918414340,2025-05-07T00:46:30.941Z,,non_authenticated_user_eternalgy_live,,
509,1746753468238x999556757559691500,2025-09-12T07:49:03.176Z,2025-09-12T07:49:03.176Z,2025-09-12T07:49:03.176Z,,2025-05-09T01:17:48.244Z,2025-05-01 00:00:00+00,1710834447135x558250882552679740,2025-05-23T00:42:55.666Z,,non_authenticated_user_eternalgy_live,,
510,1747025210215x963155201198782700,2025-09-12T07:49:03.181Z,2025-09-12T07:49:03.181Z,2025-09-12T07:49:03.181Z,,2025-05-12T04:46:50.239Z,2025-05-01 00:00:00+00,1714484043896x286317424811326050,2025-05-12T04:46:50.703Z,,non_authenticated_user_eternalgy_live,,
511,1747096404599x439680123714763600,2025-09-12T07:49:03.189Z,2025-09-12T07:49:03.189Z,2025-09-12T07:49:03.189Z,,2025-05-13T00:33:24.606Z,2025-05-01 00:00:00+00,1725259100285x989835686282863900,2025-05-29T09:53:16.936Z,,non_authenticated_user_eternalgy_live,,
512,1747102416892x512885078264266900,2025-09-12T07:49:03.199Z,2025-09-12T07:49:03.199Z,2025-09-12T07:49:03.199Z,62800,2025-05-13T02:13:36.899Z,2025-05-01 00:00:00+00,1746431030940x470601858170600400,2025-07-09T00:10:15.666Z,"[""1747099176388x544003973721358340"", ""1748581909537x644094863420686300""]",non_authenticated_user_eternalgy_live,2025-07-06T16:00:00.000Z,
513,1747179644707x966539002762141700,2025-09-12T07:49:03.207Z,2025-09-12T07:49:03.207Z,2025-09-12T07:49:03.207Z,,2025-05-13T23:40:44.714Z,2025-05-01 00:00:00+00,1694840898359x952314974070402000,2025-05-22T01:12:24.714Z,,non_authenticated_user_eternalgy_live,,
514,1747353500923x842635887095525200,2025-09-12T07:49:03.213Z,2025-09-12T07:49:03.213Z,2025-09-12T07:49:03.213Z,,2025-05-15T23:58:20.931Z,2025-05-01 00:00:00+00,1701156315108x244274503703943550,2025-05-15T23:58:21.032Z,,non_authenticated_user_eternalgy_live,,
515,1747702162039x939455251108611600,2025-09-12T07:49:03.216Z,2025-09-12T07:49:03.216Z,2025-09-12T07:49:03.216Z,50200,2025-05-20T00:49:22.045Z,2025-05-01 00:00:00+00,1744529718265x401371796902632000,2025-07-16T01:34:25.933Z,"[""1747119700163x725038751145263100"", ""1748406642027x105450035930726400""]",non_authenticated_user_eternalgy_live,2025-07-11T16:00:00.000Z,
516,1747703448691x793454628449724500,2025-09-12T07:49:03.238Z,2025-09-12T07:49:03.238Z,2025-09-12T07:49:03.238Z,,2025-05-20T01:10:48.697Z,2025-05-01 00:00:00+00,1743046333602x572201987825473600,2025-05-20T01:10:48.829Z,,non_authenticated_user_eternalgy_live,,
517,1747703776152x272675504338178560,2025-09-12T07:49:03.244Z,2025-09-12T07:49:03.244Z,2025-09-12T07:49:03.244Z,,2025-05-20T01:16:16.160Z,2025-05-01 00:00:00+00,1705563141330x492993487092111100,2025-05-20T01:16:16.260Z,,non_authenticated_user_eternalgy_live,,
518,1747958850923x289337410270978940,2025-09-12T07:49:03.252Z,2025-09-12T07:49:03.252Z,2025-09-12T07:49:03.252Z,,2025-05-23T00:07:30.935Z,2025-05-01 00:00:00+00,1705563151420x807895867406405100,2025-05-27T23:13:47.140Z,,non_authenticated_user_eternalgy_live,,
519,1748478024696x855081794771726200,2025-09-12T07:49:03.255Z,2025-09-12T07:49:03.255Z,2025-09-12T07:49:03.255Z,23385,2025-05-29T00:20:24.709Z,2025-05-01 00:00:00+00,1744855554441x913423911895992000,2025-07-23T00:09:40.256Z,"[""1748010683428x659018271172067300""]",non_authenticated_user_eternalgy_live,2025-07-21T16:00:00.000Z,
520,1748478418226x663190090488018300,2025-09-12T07:49:03.261Z,2025-09-12T07:49:03.261Z,2025-09-12T07:49:03.261Z,,2025-05-29T00:26:58.234Z,2025-05-01 00:00:00+00,1710302118613x646322445453829900,2025-05-29T03:48:36.240Z,,non_authenticated_user_eternalgy_live,,
521,1748781835446x666587806553452000,2025-09-12T07:49:03.266Z,2025-09-12T07:49:03.266Z,2025-09-12T07:49:03.266Z,313116,2025-06-01T12:43:55.453Z,2025-06-01 00:00:00+00,1705557637059x292766633570082050,2025-06-30T11:51:48.729Z,"[""1748756333246x798544890678476800"", ""1749353405353x751482090496720900"", ""1750669806894x530046545735974900"", ""1750669991644x462975443722567700"", ""1750673583328x895997325939834900"", ""1750758486678x446734465865875460"", ""1750779128564x413220119795204100"", ""1750836492279x759862779255980000"", ""1751186243653x656149725423861800"", ""1751209742482x857243463659028500""]",non_authenticated_user_eternalgy_live,,1
522,1748872779005x804251686135098100,2025-09-12T07:49:03.281Z,2025-09-12T07:49:03.281Z,2025-09-12T07:49:03.281Z,70500,2025-06-02T13:59:39.012Z,2025-06-01 00:00:00+00,1731121378114x575941954272614100,2025-08-25T00:33:40.759Z,"[""1748862659948x188885804793724930"", ""1751181645369x798620869837193200"", ""1751265792463x657389066087825400""]",non_authenticated_user_eternalgy_live,2025-08-20T16:00:00.000Z,
523,1748953213394x916978145624170600,2025-09-12T07:49:03.285Z,2025-09-12T07:49:03.285Z,2025-09-12T07:49:03.285Z,255400,2025-06-03T12:20:13.403Z,2025-06-01 00:00:00+00,1739157684995x634812576206372600,2025-07-01T08:36:04.880Z,"[""1748922568884x865032671439355900"", ""1749970547278x631989505243480000"", ""1749975046936x794848033540669400"", ""1750076344231x804220115735806000"", ""1750327256063x226723867063222270"", ""1750846429585x819787542998286300"", ""1751086228973x933531149202882600"", ""1751121137098x659746703060500500""]",non_authenticated_user_eternalgy_live,,1
524,1748953515756x917218122709522200,2025-09-12T07:49:03.291Z,2025-09-12T07:49:03.291Z,2025-09-12T07:49:03.291Z,208536.62,2025-06-03T12:25:15.762Z,2025-06-01 00:00:00+00,1695894230041x154962290574647280,2025-07-20T23:20:48.815Z,"[""1749976550887x943061760100008000"", ""1749978067330x590925045169651700"", ""1750659555266x446603119628386300"", ""1750666853691x635129402929446900"", ""1750927542823x626281168943185900"", ""1750929420842x832087650963816400"", ""1750931879299x845517312622592000"", ""1751163687131x936398099798032400""]",non_authenticated_user_eternalgy_live,,1
525,1748955052462x647862718448646900,2025-09-12T07:49:03.296Z,2025-09-12T07:49:03.296Z,2025-09-12T07:49:03.296Z,285256.5,2025-06-03T12:50:52.469Z,2025-06-01 00:00:00+00,1714374534098x995573147101614700,2025-06-30T13:35:03.963Z,"[""1748666599719x265837421722861570"", ""1749092127767x794826891342905300"", ""1749283445174x913775100393685000"", ""1750400815997x264319219867320300"", ""1750601486020x968280556885508100"", ""1750756622352x993972927055003600"", ""1751179657209x403610122623647740"", ""1751197000792x539743225813401600"", ""1751265744170x978645722317455400""]",non_authenticated_user_eternalgy_live,,1
526,1749013655845x562265103108570100,2025-09-12T07:49:03.301Z,2025-09-12T07:49:03.301Z,2025-09-12T07:49:03.301Z,132182.75,2025-06-04T05:07:35.851Z,2025-06-01 00:00:00+00,1739418117208x118266442255307250,2025-06-26T02:08:41.396Z,"[""1743915118678x920279373921910800"", ""1749088807480x460592072757608450"", ""1749439230093x221941469114794000"", ""1749710320753x336889113346048000"", ""1749777434785x704169723192148000""]",non_authenticated_user_eternalgy_live,,
527,1749017102758x195924352846845500,2025-09-12T07:49:03.306Z,2025-09-12T07:49:03.306Z,2025-09-12T07:49:03.306Z,92200,2025-06-04T06:05:02.778Z,2025-06-01 00:00:00+00,1705310368576x495044364446539650,2025-07-31T23:45:52.746Z,"[""1749049136409x988825174122430500"", ""1749437515862x618747931365212200"", ""1749620062887x752655369486991400""]",non_authenticated_user_eternalgy_live,2025-07-28T16:00:00.000Z,
528,1749017613296x496513764522545900,2025-09-12T07:49:03.317Z,2025-09-12T07:49:03.317Z,2025-09-12T07:49:03.317Z,,2025-06-04T06:13:33.303Z,2025-06-01 00:00:00+00,1710834447135x558250882552679740,2025-06-04T06:13:33.409Z,,non_authenticated_user_eternalgy_live,,
529,1749110256416x963635471780881000,2025-09-12T07:49:03.331Z,2025-09-12T07:49:03.331Z,2025-09-12T07:49:03.331Z,167500,2025-06-05T07:57:36.423Z,2025-06-01 00:00:00+00,1744529718265x401371796902632000,2025-06-30T12:55:59.413Z,"[""1747562085642x194338332301590530"", ""1748349861195x352802467325673500"", ""1749371382225x243560408230920200"", ""1749482752974x470458141193273340"", ""1749885893869x997678557330407400"", ""1749896657435x110090925192249340""]",non_authenticated_user_eternalgy_live,,
530,1749119443149x796652974270187400,2025-09-12T07:49:03.337Z,2025-09-12T07:49:03.337Z,2025-09-12T07:49:03.337Z,180450,2025-06-05T10:30:43.184Z,2025-06-01 00:00:00+00,1705565102864x194490451512955300,2025-06-29T15:33:16.504Z,"[""1749820445070x752656802632695800"", ""1750611416084x871381728710361100"", ""1750613445929x956922990391197700"", ""1751040584746x482451400213921800"", ""1751043087959x595292689568628700"", ""1751128890719x541854871609671700"", ""1751186183962x794066711336452100""]",non_authenticated_user_eternalgy_live,,1
531,1749193327535x788799568547152800,2025-09-12T07:49:03.344Z,2025-09-12T07:49:03.344Z,2025-09-12T07:49:03.344Z,237518.75,2025-06-06T07:02:07.541Z,2025-06-01 00:00:00+00,1744092307418x823955237916747000,2025-06-30T13:57:08.366Z,"[""1748512450717x494322656180961300"", ""1750676832600x856971176848654300"", ""1750729852828x984775227594506200"", ""1750733317008x483329512806809600"", ""1750743017245x876559499532959700"", ""1750746792145x475173526448111600"", ""1750919618975x579688065431502800"", ""1751081246002x574496743309967360"", ""1751245415311x549814520215240700""]",non_authenticated_user_eternalgy_live,,1
532,1749379433176x721599980232692000,2025-09-12T07:49:03.350Z,2025-09-12T07:49:03.350Z,2025-09-12T07:49:03.350Z,165165.8,2025-06-08T10:43:53.183Z,2025-06-01 00:00:00+00,1705307099732x697874359489149200,2025-06-28T13:53:39.799Z,"[""1749272168250x700530931613302800"", ""1749458302372x535606136062607400"", ""1749746847998x962254366834688000"", ""1749813868873x161895342505459700""]",non_authenticated_user_eternalgy_live,,
533,1749384312139x396410851103382800,2025-09-12T07:49:03.357Z,2025-09-12T07:49:03.357Z,2025-09-12T07:49:03.357Z,110126,2025-06-08T12:05:12.147Z,2025-06-01 00:00:00+00,1746150410704x445551197560524600,2025-06-27T14:27:05.875Z,"[""1749289872971x572432403363004400"", ""1749382084226x585910892531286000"", ""1749382437379x943455001886588900"", ""1750740075358x768552667398537200""]",non_authenticated_user_eternalgy_live,,
534,1749486272087x336097315952728100,2025-09-12T07:49:03.363Z,2025-09-12T07:49:03.363Z,2025-09-12T07:49:03.363Z,202032,2025-06-09T16:24:32.096Z,2025-06-01 00:00:00+00,1720599258686x746550333093413100,2025-06-30T14:50:54.821Z,"[""1750049979277x824527857732550700"", ""1750820891799x413038629794611200"", ""1750918894734x346736118773841900"", ""1751038086904x367137776021798900"", ""1751271760845x119833371430617090"", ""1751273358436x401146020092968960""]",non_authenticated_user_eternalgy_live,,1
